CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;COLUNA_DF;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.04.14;Outros;-13.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Outros Resultados Abrangentes;5.04.14;Combinação de negócios;0.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Outros Resultados Abrangentes;5.04.14;Outros;0.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido;5.04.14;Combinação de negócios;0.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido;5.04.14;Outros;-13.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Participação dos Não Controladores;5.04.14;Combinação de negócios;51772.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Participação dos Não Controladores;5.04.14;Outros;18.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido Consolidado;5.04.14;Combinação de negócios;51772.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido Consolidado;5.04.14;Outros;5.0000000000;N
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Capital Social Integralizado;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Capital Social Integralizado;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Lucro;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Lucro;5.05;Resultado Abrangente Total;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.05;Resultado Abrangente Total;1247466.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.05;Resultado Abrangente Total;669327.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Outros Resultados Abrangentes;5.05;Resultado Abrangente Total;975821.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Outros Resultados Abrangentes;5.05;Resultado Abrangente Total;248288.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido;5.05;Resultado Abrangente Total;2223287.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido;5.05;Resultado Abrangente Total;917615.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Participação dos Não Controladores;5.05;Resultado Abrangente Total;-89430.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Participação dos Não Controladores;5.05;Resultado Abrangente Total;-24532.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido Consolidado;5.05;Resultado Abrangente Total;2133857.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido Consolidado;5.05;Resultado Abrangente Total;893083.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Capital Social Integralizado;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Capital Social Integralizado;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Lucro;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Lucro;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.05.01;Lucro Líquido do Período;1247466.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.05.01;Lucro Líquido do Período;669327.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Outros Resultados Abrangentes;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Outros Resultados Abrangentes;5.05.01;Lucro Líquido do Período;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido;5.05.01;Lucro Líquido do Período;1247466.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido;5.05.01;Lucro Líquido do Período;669327.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Participação dos Não Controladores;5.05.01;Lucro Líquido do Período;-89430.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Participação dos Não Controladores;5.05.01;Lucro Líquido do Período;-24532.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido Consolidado;5.05.01;Lucro Líquido do Período;1158036.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido Consolidado;5.05.01;Lucro Líquido do Período;644795.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Capital Social Integralizado;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Capital Social Integralizado;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Lucro;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Lucro;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Outros Resultados Abrangentes;5.05.02;Outros Resultados Abrangentes;975821.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Outros Resultados Abrangentes;5.05.02;Outros Resultados Abrangentes;248288.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido;5.05.02;Outros Resultados Abrangentes;975821.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido;5.05.02;Outros Resultados Abrangentes;248288.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Participação dos Não Controladores;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Participação dos Não Controladores;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido Consolidado;5.05.02;Outros Resultados Abrangentes;975821.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido Consolidado;5.05.02;Outros Resultados Abrangentes;248288.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Capital Social Integralizado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Capital Social Integralizado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Lucro;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Lucro;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Lucros ou Prejuízos Acumulados;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Lucros ou Prejuízos Acumulados;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Outros Resultados Abrangentes;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Outros Resultados Abrangentes;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Participação dos Não Controladores;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Participação dos Não Controladores;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Patrimônio Líquido Consolidado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Patrimônio Líquido Consolidado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Capital Social Integralizado;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Capital Social Integralizado;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-04-01;2022-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-04-01;2023-03-31;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
